# SiO2, literature reference, NOT from this campaign. Optical constants of the universal dispersion model of D. Franta, D. Necas, I. Ohlidal and A. Giglia, Proc. SPIE 9890, 989014 (2016). Tabulated from the refractiveindex.info entry 'main/SiO2/Franta', 250-4848 nm. n(1500 nm) = 1.4449, that is 0.0256 below the value this campaign's single layers give, which is exactly the handicap the in situ test of Section 6 starts from. Used only as a starting point, never as a result. sigma_n is a flat placeholder of 0.01 and carries no published meaning.
Wavelength_nm,n,k,sigma_n
1196.0,1.4483604968436727,2.0409466928795896e-32,0.01
1198.0,1.4483378140259422,6.278987044679772e-32,0.01
1200.0,1.4483151689752174,2.5375740470542154e-31,0.01
1202.0,1.4482925520383394,1.1474771973309333e-30,0.01
1204.0,1.448269959556367,4.239763727875854e-30,0.01
1206.0,1.4482473940527698,1.1458114483991034e-29,0.01
1208.0,1.4482247893132014,5.109016051282616e-29,0.01
1210.0,1.448202158395036,1.9858859859098502e-28,0.01
1212.0,1.4481795246927143,5.908392490319902e-28,0.01
1214.0,1.4481569924355715,1.886933685094154e-27,0.01
1216.0,1.44813442762725,7.314261665719363e-27,0.01
1218.0,1.4481118364134644,2.3836126141368028e-26,0.01
1220.0,1.4480892162206072,5.873689213779434e-26,0.01
1222.0,1.4480667056825531,2.2214480478000978e-25,0.01
1224.0,1.4480441345388968,7.390628402214344e-25,0.01
1226.0,1.4480215200753712,1.9370940252587232e-24,0.01
1228.0,1.4479990053474558,5.680593602325957e-24,0.01
1230.0,1.4479764578609187,1.8684580181368077e-23,0.01
1232.0,1.4479539072912675,5.190497185707059e-23,0.01
1234.0,1.447931379995493,1.2368407492665012e-22,0.01
1236.0,1.447908881308351,3.950822081715825e-22,0.01
1238.0,1.4478863651262106,1.1068231445730617e-21,0.01
1240.0,1.447863824256993,2.41828701009673e-21,0.01
1242.0,1.4478413138234267,7.121015018992e-21,0.01
1244.0,1.447818774615035,1.9687133384375105e-20,0.01
1246.0,1.4477962213805227,4.553109868081901e-20,0.01
1248.0,1.4477736933247733,1.106076343038877e-19,0.01
1250.0,1.4477511870078126,2.971461345565414e-19,0.01
1252.0,1.4477286970320762,6.925047361352743e-19,0.01
1254.0,1.4477062273780967,1.4822515515393993e-18,0.01
1256.0,1.4476837156358824,3.838556612979394e-18,0.01
1258.0,1.447661207710207,8.837845300606585e-18,0.01
1260.0,1.4476387163033102,1.7313891128351812e-17,0.01
1262.0,1.4476161767446551,4.304172209763822e-17,0.01
1264.0,1.4475936484146736,9.672484479898474e-17,0.01
1266.0,1.4475711346128082,1.847732152256123e-16,0.01
1268.0,1.4475486454689726,4.2026804971807214e-16,0.01
1270.0,1.4475261258714383,9.133865477823632e-16,0.01
1272.0,1.4475035983046258,1.738399230387062e-15,0.01
1274.0,1.4474811590325172,3.586448733441449e-15,0.01
1276.0,1.4474586345567235,7.501457771504735e-15,0.01
1278.0,1.4474360857401696,1.4023159381458912e-14,0.01
1280.0,1.4474136176384746,2.6910120810475665e-14,0.01
1282.0,1.4473911111888476,5.3977842007970024e-14,0.01
1284.0,1.4473685953364526,9.809942071394168e-14,0.01
1286.0,1.447346096464831,1.7778032099900827e-13,0.01
1288.0,1.447323614260606,3.412029996755223e-13,0.01
1290.0,1.4473011219055891,5.998509583788422e-13,0.01
1292.0,1.4472785902826937,1.037214955060286e-12,0.01
1294.0,1.4472560751510402,1.9048844264948882e-12,0.01
1296.0,1.447233547355604,3.2357621613868023e-12,0.01
1298.0,1.4472109810133222,5.369305627802896e-12,0.01
1300.0,1.4471884919457667,9.421142661344446e-12,0.01
1302.0,1.4471660027224,1.5401853989312284e-11,0.01
1304.0,1.4471434750157335,2.463019038077825e-11,0.01
1306.0,1.4471209010116333,4.136272866753072e-11,0.01
1308.0,1.447098345662947,6.518772916474505e-11,0.01
1310.0,1.4470758537357948,1.0073178450805652e-10,0.01
1312.0,1.4470533154278478,1.6161822937528273e-10,0.01
1314.0,1.4470307707153465,2.4498004376955437e-10,0.01
1316.0,1.4470082375470297,3.6738339555106447e-10,0.01
1318.0,1.4469856586032672,5.643028783998669e-10,0.01
1320.0,1.4469630707651973,8.24084715660802e-10,0.01
1322.0,1.446940494067829,1.1999271692298854e-09,0.01
1324.0,1.4469179280464264,1.7650390031067291e-09,0.01
1326.0,1.4468953686645751,2.482064731650259e-09,0.01
1328.0,1.4468728198671896,3.5080073878791117e-09,0.01
1330.0,1.4468502290068628,4.950214472100417e-09,0.01
1332.0,1.446827621190456,6.719726157734783e-09,0.01
1334.0,1.446805023568306,9.225745904327668e-09,0.01
1336.0,1.446782433063896,1.2506501312587221e-08,0.01
1338.0,1.4467598415027272,1.6397557877220695e-08,0.01
1340.0,1.4467371925936363,2.185444596923381e-08,0.01
1342.0,1.446714549192589,2.8532567027745106e-08,0.01
1344.0,1.44669191039,3.62302495537e-08,0.01
1346.0,1.4466692811319355,4.677588522679708e-08,0.01
1348.0,1.446646655958971,5.888779664349602e-08,0.01
1350.0,1.4466240357789066,7.291404508015242e-08,0.01
1352.0,1.446601358140418,9.064222429880374e-08,0.01
1354.0,1.4465786765489743,1.1036097297042149e-07,0.01
1356.0,1.446556000369487,1.3310070610696074e-07,0.01
1358.0,1.44653327309,1.5973003282799845e-07,0.01
1360.0,1.4465105483708918,1.886195890926153e-07,0.01
1362.0,1.4464878838294903,2.216330928817886e-07,0.01
1364.0,1.4464651711301273,2.6030313416398744e-07,0.01
1366.0,1.446442431638254,3.039093020057613e-07,0.01
1368.0,1.4464196822414286,3.6925390465274347e-07,0.01
1370.0,1.446396895115492,4.6558887689751963e-07,0.01
1372.0,1.4463740710075557,5.923005480549855e-07,0.01
1374.0,1.4463513717549528,8.048173083398831e-07,0.01
1376.0,1.4463287127824607,1.0357796566886232e-06,0.01
1378.0,1.4463061124417667,1.2895001993106994e-06,0.01
1380.0,1.4462836320958492,1.4512831913246509e-06,0.01
1382.0,1.446261177708805,1.5503508448645312e-06,0.01
1384.0,1.446238665054717,1.4849689981852874e-06,0.01
1386.0,1.4462160760563636,1.362915248725468e-06,0.01
1388.0,1.446193431774232,1.1998232248383237e-06,0.01
1390.0,1.4461706809775312,1.0681472635735182e-06,0.01
1392.0,1.446147918808349,9.59834103290756e-07,0.01
1394.0,1.4461251410638005,8.88076517105705e-07,0.01
1396.0,1.4461023170829905,8.381219378266438e-07,0.01
1398.0,1.446079494194489,7.953132470602922e-07,0.01
1400.0,1.4460567379344271,7.5720150504481e-07,0.01
1402.0,1.4460339438232197,7.19058021171744e-07,0.01
1404.0,1.4460111199718266,6.808895972677195e-07,0.01
1406.0,1.4459882294555109,6.420982328552238e-07,0.01
1408.0,1.4459653578594769,6.029839862578942e-07,0.01
1410.0,1.4459425325548614,5.63287801236353e-07,0.01
1412.0,1.4459196553405538,5.22807234347586e-07,0.01
1414.0,1.4458967560294478,4.819850893371397e-07,0.01
1416.0,1.445873852397546,4.410092859764062e-07,0.01
1418.0,1.4458509145960123,4.004893469833708e-07,0.01
1420.0,1.445827935031595,3.605265755508553e-07,0.01
1422.0,1.445805008275,3.226678715365021e-07,0.01
1424.0,1.445782079528049,2.858775368574163e-07,0.01
1426.0,1.4457590889060976,2.5185015062083066e-07,0.01
1428.0,1.445736095622918,2.2005596181827447e-07,0.01
1430.0,1.4457131000727659,1.901641263854474e-07,0.01
1432.0,1.4456901005996667,1.6422194166240017e-07,0.01
1434.0,1.4456670826640303,1.397988070679756e-07,0.01
1436.0,1.4456440092519092,1.1862890055767227e-07,0.01
1438.0,1.4456209338613897,9.990157626509402e-08,0.01
1440.0,1.4455978571242296,8.283684995264779e-08,0.01
1442.0,1.445574777450241,6.921728961238006e-08,0.01
1444.0,1.4455516967226127,5.669718976220712e-08,0.01
1446.0,1.4455286137676577,4.6438806058303e-08,0.01
1448.0,1.4455055287742815,3.777686065137736e-08,0.01
1450.0,1.4454824425048205,3.0114311576706515e-08,0.01
1452.0,1.445459287454072,2.439648493895827e-08,0.01
1454.0,1.4454361273174627,1.9235195242986322e-08,0.01
1456.0,1.445412964326418,1.5242742738210638e-08,0.01
1458.0,1.4453897986728572,1.1978083987728662e-08,0.01
1460.0,1.4453666312442859,9.198621073442677e-09,0.01
1462.0,1.4453433956754762,7.230534610173499e-09,0.01
1464.0,1.4453201693731361,5.4861140057212404e-09,0.01
1466.0,1.44529699117787,4.226546119851459e-09,0.01
1468.0,1.4452737717228403,3.207124567539903e-09,0.01
1470.0,1.4452505185098226,2.38418637904875e-09,0.01
1472.0,1.4452272594904425,1.8177370186864367e-09,0.01
1474.0,1.4452039982912352,1.3255728791572134e-09,0.01
1476.0,1.4451807308441764,9.980364568372221e-10,0.01
1478.0,1.4451574278437647,7.294198994388421e-10,0.01
1480.0,1.4451340839378823,5.285928640470693e-10,0.01
1482.0,1.4451107335169502,3.8939241357141735e-10,0.01
1484.0,1.4450873805473685,2.7210471528460016e-10,0.01
1486.0,1.445064019003509,2.0153046996120515e-10,0.01
1488.0,1.4450406541020409,1.4145139084099934e-10,0.01
1490.0,1.4450172829650145,1.008633346695715e-10,0.01
1492.0,1.444993905350872,7.151811406976527e-11,0.01
1494.0,1.4449705240136628,4.8635310767033066e-11,0.01
1496.0,1.4449470706468024,3.508234467748146e-11,0.01
1498.0,1.444923621634971,2.3532650891094293e-11,0.01
1500.0,1.4449002182245665,1.667493516490894e-11,0.01
1502.0,1.4448767778318785,1.1305380076110623e-11,0.01
1504.0,1.444853294889682,7.648009806671356e-12,0.01
1506.0,1.4448297531644798,5.272255728822908e-12,0.01
1508.0,1.444806190520862,3.363264775509315e-12,0.01
1510.0,1.444782682693276,2.386353477371389e-12,0.01
1512.0,1.4447591713666477,1.5382424098628924e-12,0.01
1514.0,1.444735650335129,1.047369717873782e-12,0.01
1516.0,1.444712087143381,6.85487096579956e-13,0.01
1518.0,1.4446884850344985,4.4267223285101686e-13,0.01
1520.0,1.444664871982857,2.969087601670539e-13,0.01
1522.0,1.4446412553893446,1.8086325691499784e-13,0.01
1524.0,1.444617624563134,1.2494635967511528e-13,0.01
1526.0,1.4445939714615383,7.705580550072353e-14,0.01
1528.0,1.444570258133903,5.0866104799697825e-14,0.01
1530.0,1.4445465715142776,3.199398633372986e-14,0.01
1532.0,1.4445229100468555,2.001318317650597e-14,0.01
1534.0,1.44449918619983,1.2956596662453509e-14,0.01
1536.0,1.4444754415596033,7.541415696124854e-15,0.01
1538.0,1.4444516806547456,5.097975153737749e-15,0.01
1540.0,1.444427915893324,2.9909947330027585e-15,0.01
1542.0,1.4444041379552957,1.947251871340773e-15,0.01
1544.0,1.4443803523295504,1.1663009872551244e-15,0.01
1546.0,1.444356556919438,7.198126200848929e-16,0.01
1548.0,1.4443327055576405,4.437387158340603e-16,0.01
1550.0,1.4443088253722474,2.5545408035990003e-16,0.01
1552.0,1.4442849878653072,1.6454764683880231e-16,0.01
1554.0,1.4442611484859216,9.105825007832463e-17,0.01
1556.0,1.444237231329497,5.941056271972064e-17,0.01
1558.0,1.4442133084013369,3.3461142782448593e-17,0.01
1560.0,1.444189372005794,2.0807680161613454e-17,0.01
1562.0,1.4441654256623055,1.2031259922250403e-17,0.01
1564.0,1.4441414695678612,7.055108947894722e-18,0.01
1566.0,1.4441174522950833,4.2261768515446394e-18,0.01
1568.0,1.444093409422861,2.2957264133669343e-18,0.01
1570.0,1.4440694081699998,1.44920577749e-18,0.01
1572.0,1.4440454029737846,7.599350141839519e-19,0.01
1574.0,1.444021318592569,4.847463925414195e-19,0.01
1576.0,1.4439972280766942,2.590805232291262e-19,0.01
1578.0,1.443973122170358,1.5765594485061056e-19,0.01
1580.0,1.4439490059703846,8.661128437705223e-20,0.01
1582.0,1.4439248781626923,4.982482920056972e-20,0.01
1584.0,1.4439007357341096,2.841852035969861e-20,0.01
1586.0,1.4438765854327398,1.5293828776465244e-20,0.01
1588.0,1.443852416265246,9.204697617061352e-21,0.01
1590.0,1.443828243095847,4.6079580627117266e-21,0.01
1592.0,1.4438040466352315,3.0267098057684163e-21,0.01
1594.0,1.4437798356863487,1.6312767646256523e-21,0.01
1596.0,1.4437555492885286,1.1318191877858803e-21,0.01
1598.0,1.4437312550098098,7.566920394287481e-22,0.01
1600.0,1.4437069443630706,6.397896271510255e-22,0.01
1602.0,1.4436826217801355,5.956018995558241e-22,0.01
1604.0,1.4436582865226828,6.286266721905119e-22,0.01
1606.0,1.4436339351394054,7.119877355338949e-22,0.01
1608.0,1.4436095746853512,8.236629624009204e-22,0.01
1610.0,1.4435851940201887,9.873770886447333e-22,0.01
1612.0,1.443560807982453,1.1649243400393408e-21,0.01
1614.0,1.4435363975242206,1.414535746379515e-21,0.01
1616.0,1.4435119784517743,1.6768797830218709e-21,0.01
1618.0,1.44348747407543,2.0344719667799328e-21,0.01
1620.0,1.4434629639133243,2.4220981585580314e-21,0.01
1622.0,1.443438432626461,2.919383402874383e-21,0.01
1624.0,1.4434139146886666,3.483180085302134e-21,0.01
1626.0,1.443389421542,4.170498009936759e-21,0.01
1628.0,1.4433648840290667,4.983801260364074e-21,0.01
1630.0,1.4433402974797334,5.9363514498254654e-21,0.01
1632.0,1.4433156939780851,7.105422115843011e-21,0.01
1634.0,1.4432910791748936,8.418839766231312e-21,0.01
1636.0,1.4432663964351062,1.009087866155452e-20,0.01
1638.0,1.4432416872755318,1.1902381374352396e-20,0.01
1640.0,1.4432170086855556,1.4274910734711205e-20,0.01
1642.0,1.4431923359183596,1.675430231365302e-20,0.01
1644.0,1.443167634883694,2.0103137822739832e-20,0.01
1646.0,1.4431429271137732,2.3566728569463622e-20,0.01
1648.0,1.4431181291823747,2.821577939062462e-20,0.01
1650.0,1.4430933263785262,3.313467747648402e-20,0.01
1652.0,1.4430684979943158,3.9470273702010415e-20,0.01
1654.0,1.4430436784628797,4.6392420696971165e-20,0.01
1656.0,1.443018884127801,5.49839814203221e-20,0.01
1658.0,1.4429940560131413,6.465833828635897e-20,0.01
1660.0,1.4429691651649739,7.63436022745267e-20,0.01
1662.0,1.4429442315607854,8.986429250564088e-20,0.01
1664.0,1.4429192435398428,1.0572097977323182e-19,0.01
1666.0,1.442894272967552,1.244926000066507e-19,0.01
1668.0,1.4428693178685936,1.45849160794672e-19,0.01
1670.0,1.4428443427063375,1.7173061665391666e-19,0.01
1672.0,1.4428193547167274,2.0050503821443511e-19,0.01
1674.0,1.4427943439836788,2.360661045065659e-19,0.01
1676.0,1.442769322791969,2.7474803662418355e-19,0.01
1678.0,1.4427442270586788,3.2349971605009403e-19,0.01
1680.0,1.442719107136399,3.7551906182107982e-19,0.01
1682.0,1.442693959168217,4.420586570478232e-19,0.01
1684.0,1.4426688052509045,5.11678305189423e-19,0.01
1686.0,1.4426436781430334,6.018666994115104e-19,0.01
1688.0,1.4426185543486891,6.945972982053438e-19,0.01
1690.0,1.4425933362049614,8.167632446497821e-19,0.01
1692.0,1.44256811257,9.40642359476e-19,0.01
1694.0,1.4425428535289744,1.1053488170062621e-18,0.01
1696.0,1.442517592688082,1.2727459289871246e-18,0.01
1698.0,1.4424922976497188,1.4912654755293196e-18,0.01
1700.0,1.442466999148954,1.7165099855385023e-18,0.01
1702.0,1.4424416676642602,2.005818621206864e-18,0.01
1704.0,1.4424163224729336,2.3078101787391312e-18,0.01
1706.0,1.4423908894576276,2.6910663837697585e-18,0.01
1708.0,1.4423654612410661,3.0955083206940177e-18,0.01
1710.0,1.4423400556471575,3.599825850831067e-18,0.01
1712.0,1.442314642311823,4.137047291185367e-18,0.01
1714.0,1.4422891989548607,4.801871700430929e-18,0.01
1716.0,1.442263731958557,5.516164632350925e-18,0.01
1718.0,1.442238185821848,6.396069574963573e-18,0.01
1720.0,1.4422126298432576,7.349781385962509e-18,0.01
1722.0,1.4421870451109344,8.519125028129231e-18,0.01
1724.0,1.4421614673195728,9.801000861574488e-18,0.01
1726.0,1.4421359078271105,1.1379552472026653e-17,0.01
1728.0,1.4421103187204272,1.3144422295404234e-17,0.01
1730.0,1.442084655318417,1.537672202138425e-17,0.01
1732.0,1.4420589801174437,1.795664004872099e-17,0.01
1734.0,1.4420332767189474,2.1367306897943847e-17,0.01
1736.0,1.4420075612105,2.5523825070949732e-17,0.01
1738.0,1.4419818174455001,3.1420662999449735e-17,0.01
1740.0,1.4419560613661098,3.907700187348945e-17,0.01
1742.0,1.441930276553142,5.08388429537894e-17,0.01
1744.0,1.4419044795518408,6.691785141209655e-17,0.01
1746.0,1.4418786534224874,9.331415818055288e-17,0.01
1748.0,1.4418528154010173,1.3026667703027105e-16,0.01
1750.0,1.441826947544938,1.9370232443473797e-16,0.01
1752.0,1.4418010682391584,2.822062384119678e-16,0.01
1754.0,1.4417751579767821,4.3848731756741476e-16,0.01
1756.0,1.4417492209730693,6.519458214916687e-16,0.01
1758.0,1.4417232037453465,1.0369365997223435e-15,0.01
1760.0,1.441697191360345,1.546753611723264e-15,0.01
1762.0,1.441671195187931,2.4744671454769712e-15,0.01
1764.0,1.4416451774618226,3.6551529537113836e-15,0.01
1766.0,1.441619073520936,5.847727859869048e-15,0.01
1768.0,1.4415929729733332,8.52015430781481e-15,0.01
1770.0,1.4415668889929412,1.3535385342138428e-14,0.01
1772.0,1.4415407909088234,1.9353850521154386e-14,0.01
1774.0,1.4415145984382354,3.054780574541929e-14,0.01
1776.0,1.441488407667756,4.290546384853253e-14,0.01
1778.0,1.4414622340872683,6.702945105999647e-14,0.01
1780.0,1.4414360561292197,9.221548138663312e-14,0.01
1782.0,1.4414097731097073,1.4289054647736313e-13,0.01
1784.0,1.4413834900901952,1.9356561156809316e-13,0.01
1786.0,1.441357161639124,2.9603042953317295e-13,0.01
1788.0,1.4413308327291483,3.990183763151649e-13,0.01
1790.0,1.441304520182397,5.950498909987764e-13,0.01
1792.0,1.4412782087731961,7.975496751087096e-13,0.01
1794.0,1.4412518010530992,1.1614706674642658e-12,0.01
1796.0,1.441225378941719,1.5495120702473275e-12,0.01
1798.0,1.4411989187972223,2.2043447411844763e-12,0.01
1800.0,1.4411724494397344,2.9238038683825264e-12,0.01
1802.0,1.4411459449321686,4.065430502468913e-12,0.01
1804.0,1.4411194277514459,5.3592671900592456e-12,0.01
1806.0,1.4410928787498076,7.288724187648442e-12,0.01
1808.0,1.441066313355577,9.545621950994675e-12,0.01
1810.0,1.4410397196809832,1.2708337393696999e-11,0.01
1812.0,1.441013105527506,1.652698977662259e-11,0.01
1814.0,1.440986467088421,2.155765656924735e-11,0.01
1816.0,1.4409598038731102,2.7824822911161128e-11,0.01
1818.0,1.4409331205752267,3.5594285280898e-11,0.01
1820.0,1.4409064077733174,4.5570824531017203e-11,0.01
1822.0,1.4408796794173808,5.722957074002412e-11,0.01
1824.0,1.4408529164411905,7.263258405107241e-11,0.01
1826.0,1.4408261294640001,8.965554041092079e-11,0.01
1828.0,1.4407992521973334,1.127725682400634e-10,0.01
1830.0,1.4407723763352607,1.3702954200223742e-10,0.01
1832.0,1.4407455118376304,1.7050971467711872e-10,0.01
1834.0,1.44071864734,2.03989887352e-10,0.01
1836.0,1.440691731302175,2.5110597320542766e-10,0.01
1838.0,1.44066481526435,2.9822205905885536e-10,0.01
1840.0,1.4406378532859199,3.605057879825724e-10,0.01
1842.0,1.4406108853378066,4.2476045357644016e-10,0.01
1844.0,1.4405838285919577,5.049469325974162e-10,0.01
1846.0,1.4405567445683727,5.900274980960009e-10,0.01
1848.0,1.440529667488451,6.902455267280334e-10,0.01
1850.0,1.4405025942302347,7.987950273172355e-10,0.01
1852.0,1.440475493469883,9.205992763484107e-10,0.01
1854.0,1.4404483668094614,1.0548861525530951e-09,0.01
1856.0,1.4404212197574766,1.1991484377322426e-09,0.01
1858.0,1.4403940394350467,1.3596863901855146e-09,0.01
1860.0,1.440366830785888,1.5262483322638337e-09,0.01
1862.0,1.4403395324354205,1.711886241488134e-09,0.01
1864.0,1.440312234976744,1.899539156083027e-09,0.01
1866.0,1.440284945544186,2.105327119013251e-09,0.01
1868.0,1.4402576561116278,2.3111150819434747e-09,0.01
1870.0,1.4402303141963806,2.5300506738867503e-09,0.01
1872.0,1.4402029695188863,2.749678246304398e-09,0.01
1874.0,1.4401755301201857,2.973383117979197e-09,0.01
1876.0,1.4401480662965198,3.1981393687077265e-09,0.01
1878.0,1.4401206071784758,3.4183566422250498e-09,0.01
1880.0,1.4400931507073442,3.6360207410610697e-09,0.01
1882.0,1.4400656371309006,3.844965403592709e-09,0.01
1884.0,1.44003806043806,4.044272794419502e-09,0.01
1886.0,1.4400104857473104,4.23383376112213e-09,0.01
1888.0,1.4399829155128276,4.40170107412903e-09,0.01
1890.0,1.4399553375060092,4.5639237037066725e-09,0.01
1892.0,1.4399277096986698,4.68997854686722e-09,0.01
1894.0,1.4399000818913303,4.816033390027766e-09,0.01
1896.0,1.4398723378937843,4.8943843665967395e-09,0.01
1898.0,1.4398445884213074,4.970487516991236e-09,0.01
1900.0,1.4398168427299545,5.003841676355228e-09,0.01
1902.0,1.439789098136347,5.024784838323265e-09,0.01
1904.0,1.439761318987221,5.01305437809189e-09,0.01
1906.0,1.4397335153243507,4.978145194419909e-09,0.01
1908.0,1.4397056636657175,4.922620767687838e-09,0.01
1910.0,1.4396777369367881,4.834851986425881e-09,0.01
1912.0,1.4396498108753062,4.7381877693127965e-09,0.01
1914.0,1.4396218875691837,4.604801368301455e-09,0.01
1916.0,1.439593964263061,4.471414967290112e-09,0.01
1918.0,1.439565980883439,4.302267960243296e-09,0.01
1920.0,1.4395379968970134,4.132759734953697e-09,0.01
1922.0,1.4395099157070588,3.94370737355117e-09,0.01
1924.0,1.439481807100724,3.749142563501409e-09,0.01
1926.0,1.4394536996025675,3.5477542071950084e-09,0.01
1928.0,1.4394255929404054,3.3412182633616673e-09,0.01
1930.0,1.439397464526854,3.13451159818303e-09,0.01
1932.0,1.4393692957178652,2.927487879077414e-09,0.01
1934.0,1.4393411190845515,2.7217688687321976e-09,0.01
1936.0,1.4393128876809642,2.525182819709778e-09,0.01
1938.0,1.4392846562773767,2.3285967706873576e-09,0.01
1940.0,1.43925631157,2.149587144195714e-09,0.01
1942.0,1.4392279535699999,1.972639556101536e-09,0.01
1944.0,1.4391995955432813,1.8148410518342077e-09,0.01
1946.0,1.4391712375031027,1.666689078517244e-09,0.01
1948.0,1.4391428521474834,1.5338592673935137e-09,0.01
1950.0,1.4391144298356793,1.421759440413564e-09,0.01
1952.0,1.4390859959112,1.3175566027348033e-09,0.01
1954.0,1.4390575090845332,1.2493289385392477e-09,0.01
1956.0,1.4390290222578666,1.1811012743436921e-09,0.01
1958.0,1.4390004748158758,1.162168932458116e-09,0.01
1960.0,1.4389719228114413,1.1469469911765195e-09,0.01
1962.0,1.4389433265198452,1.1754216448043563e-09,0.01
1964.0,1.4389147089048009,1.2249353996848875e-09,0.01
1966.0,1.438886063827947,1.3077850676802384e-09,0.01
1968.0,1.4388573800398674,1.4376263240422702e-09,0.01
1970.0,1.4388286862407047,1.5825952053231227e-09,0.01
1972.0,1.4387999357120704,1.8132872944773096e-09,0.01
1974.0,1.438771185183436,2.0439793836314965e-09,0.01
1976.0,1.4387423755778461,2.3864144441877596e-09,0.01
1978.0,1.4387135579163077,2.7440871826624885e-09,0.01
1980.0,1.438684699239035,3.1978255928604955e-09,0.01
1982.0,1.4386558137828946,3.714284565588572e-09,0.01
1984.0,1.4386269061538293,4.2942899226270815e-09,0.01
1986.0,1.4385979524733041,5.0062762316949255e-09,0.01
1988.0,1.4385689985713725,5.7275995319563245e-09,0.01
1990.0,1.4385400393556862,6.673010620862613e-09,0.01
1992.0,1.4385110801399998,7.6184217097689e-09,0.01
1994.0,1.438482022207756,8.770914482968386e-09,0.01
1996.0,1.438452930486623,9.994287564214535e-09,0.01
1998.0,1.4384238073669564,1.1358495863632519e-08,0.01
2000.0,1.4383946458713044,1.289483609637168e-08,0.01
2002.0,1.4383654833227273,1.4481883596589562e-08,0.01
2004.0,1.4383363148075758,1.6356272279186915e-08,0.01
2006.0,1.4383071462924244,1.823066096178427e-08,0.01
2008.0,1.4382778652900001,2.0409497917363404e-08,0.01
2010.0,1.4382485628614285,2.26463250201772e-08,0.01
2012.0,1.4382192562189655,2.5069394115468704e-08,0.01
2014.0,1.4381899458396552,2.765762120408959e-08,0.01
2016.0,1.4381606204181936,3.0315875753914256e-08,0.01
2018.0,1.4381312384095915,3.323756694350546e-08,0.01
2020.0,1.4381018564009893,3.615925813309665e-08,0.01
2022.0,1.438072354451097,3.934128092261195e-08,0.01
2024.0,1.438042836915613,4.2557132112117414e-08,0.01
2026.0,1.438013314119572,4.589121473071529e-08,0.01
2028.0,1.4379837871902357,4.931819347217151e-08,0.01
2030.0,1.4379542438325001,5.2774232584598146e-08,0.01
2032.0,1.4379246438880555,5.6330368530367324e-08,0.01
2034.0,1.4378950439436111,5.98865044761365e-08,0.01
2036.0,1.4378653785769935,6.346669914829118e-08,0.01
2038.0,1.4378357047091899,6.70500200956259e-08,0.01
2040.0,1.4378059906951064,7.0590992681479e-08,0.01
2042.0,1.4377762424823404,7.40958907371811e-08,0.01
2044.0,1.4377464800128026,7.756736022168752e-08,0.01
2046.0,1.4377166567643949,8.089631842899126e-08,0.01
2048.0,1.4376868335159874,8.4225276636295e-08,0.01
2050.0,1.4376569469831568,8.734346234511611e-08,0.01
2052.0,1.437627047945021,9.041999839854845e-08,0.01
2054.0,1.4375971126191331,9.335640583841209e-08,0.01
2056.0,1.4375671371857295,9.613793428433147e-08,0.01
2058.0,1.4375371601958526,9.888673439573364e-08,0.01
2060.0,1.4375071706126947,1.0137073252785996e-07,0.01
2062.0,1.4374771810295368,1.0385473065998627e-07,0.01
2064.0,1.4374470874663157,1.0616943767565678e-07,0.01
2066.0,1.437416956413684,1.084231077581833e-07,0.01
2068.0,1.4373868197535848,1.1063204198609462e-07,0.01
2070.0,1.437356673124654,1.1276144580580113e-07,0.01
2072.0,1.4373265264957231,1.1489084962550763e-07,0.01
2074.0,1.437296240325283,1.1707915169939633e-07,0.01
2076.0,1.4372659505768552,1.192689639849307e-07,0.01
2078.0,1.4372356506857202,1.21625848057695e-07,0.01
2080.0,1.437205343746263,1.2409883286395807e-07,0.01
2082.0,1.4371750209618126,1.2668282740614984e-07,0.01
2084.0,1.4371446327659791,1.2972509290948333e-07,0.01
2086.0,1.4371142445701457,1.3276735841281685e-07,0.01
2088.0,1.4370837909697713,1.3651760481259076e-07,0.01
2090.0,1.4370533205040747,1.404504123240253e-07,0.01
2092.0,1.437022817725394,1.4486673488527845e-07,0.01
2094.0,1.4369922644058921,1.5003932457573472e-07,0.01
2096.0,1.43696171108639,1.5521191426619096e-07,0.01
2098.0,1.4369310760095653,1.619568174688698e-07,0.01
2100.0,1.4369004392642235,1.6873380870241025e-07,0.01
2102.0,1.4368697907173609,1.7661472823128099e-07,0.01
2104.0,1.436839133084371,1.853455748547863e-07,0.01
2106.0,1.4368084547209896,1.9440523167714534e-07,0.01
2108.0,1.4367776490137731,2.054847225781754e-07,0.01
2110.0,1.4367468433065567,2.165642134792055e-07,0.01
2112.0,1.4367160218420534,2.2953280811772804e-07,0.01
2114.0,1.4366851940966736,2.432544021481185e-07,0.01
2116.0,1.4366543244467351,2.578191370215315e-07,0.01
2118.0,1.4366233470422176,2.7455194834843124e-07,0.01
2120.0,1.4365923696377,2.91284759675331e-07,0.01
2122.0,1.436561372714908,3.1074072850897647e-07,0.01
2124.0,1.4365303722118405,3.306962114414923e-07,0.01
2126.0,1.4364993366740817,3.520537557131652e-07,0.01
2128.0,1.4364682485842857,3.7551439199357293e-07,0.01
2130.0,1.4364371604944899,3.989750282739807e-07,0.01
2132.0,1.4364059883675968,4.2597971371730956e-07,0.01
2134.0,1.4363748118176987,4.531709280639499e-07,0.01
2136.0,1.4363435908893902,4.823211464073374e-07,0.01
2138.0,1.4363123246861382,5.134699445857894e-07,0.01
